,term,term_d,rate
2014-06-16,0d,0.0,1.7267
2014-06-16,1m,0.08,2.9292
2014-06-16,2m,0.17,2.8892
2014-06-16,3m,0.25,2.9136
2014-06-16,6m,0.5,3.0458
2014-06-16,9m,0.75,3.1116
2014-06-16,1y,1.0,3.3298
2014-06-16,2y,2.0,3.5936
2014-06-16,3y,3.0,3.7072
2014-06-16,4y,4.0,3.7856
2014-06-16,5y,5.0,3.8429
2014-06-16,6y,6.0,3.8819
2014-06-16,7y,7.0,3.965
2014-06-16,8y,8.0,4.005
2014-06-16,9y,9.0,4.0616
2014-06-16,10y,10.0,4.064
2014-06-16,15y,15.0,4.2366
2014-06-16,20y,20.0,4.4286
2014-06-16,30y,30.0,4.5735
2014-06-16,40y,40.0,4.6711
2014-06-16,50y,50.0,4.7153
