,term,term_d,rate
2015-08-21,0d,0.0,1.2404
2015-08-21,1m,0.08,2.2305
2015-08-21,2m,0.17,2.2391
2015-08-21,3m,0.25,2.2524
2015-08-21,6m,0.5,2.2521
2015-08-21,9m,0.75,2.2527
2015-08-21,1y,1.0,2.2608
2015-08-21,2y,2.0,2.5949
2015-08-21,3y,3.0,2.9132
2015-08-21,4y,4.0,3.0985
2015-08-21,5y,5.0,3.2463
2015-08-21,6y,6.0,3.4321
2015-08-21,7y,7.0,3.5048
2015-08-21,8y,8.0,3.5026
2015-08-21,9y,9.0,3.4985
2015-08-21,10y,10.0,3.4951
2015-08-21,15y,15.0,3.6633
2015-08-21,20y,20.0,3.8298
2015-08-21,30y,30.0,3.9651
2015-08-21,40y,40.0,4.0208
2015-08-21,50y,50.0,4.0666
