,term,term_d,rate
2012-10-09,0d,0.0,2.5582
2012-10-09,1m,0.08,2.6189
2012-10-09,2m,0.17,2.6797
2012-10-09,3m,0.25,2.7203
2012-10-09,6m,0.5,2.721
2012-10-09,9m,0.75,2.7235
2012-10-09,1y,1.0,2.7844
2012-10-09,2y,2.0,2.9336
2012-10-09,3y,3.0,3.0906
2012-10-09,4y,4.0,3.1716
2012-10-09,5y,5.0,3.2048
2012-10-09,6y,6.0,3.3245
2012-10-09,7y,7.0,3.4283
2012-10-09,8y,8.0,3.4399
2012-10-09,9y,9.0,3.4647
2012-10-09,10y,10.0,3.4921
2012-10-09,15y,15.0,3.8137
2012-10-09,20y,20.0,4.0789
2012-10-09,30y,30.0,4.2107
2012-10-09,40y,40.0,4.2678
2012-10-09,50y,50.0,4.3188
