,term,term_d,rate
2013-07-31,0d,0.0,2.9587
2013-07-31,1m,0.08,3.542
2013-07-31,2m,0.17,3.4426
2013-07-31,3m,0.25,3.4406
2013-07-31,6m,0.5,3.45
2013-07-31,9m,0.75,3.4959
2013-07-31,1y,1.0,3.4908
2013-07-31,2y,2.0,3.5369
2013-07-31,3y,3.0,3.5551
2013-07-31,4y,4.0,3.6224
2013-07-31,5y,5.0,3.6551
2013-07-31,6y,6.0,3.6746
2013-07-31,7y,7.0,3.6602
2013-07-31,8y,8.0,3.7016
2013-07-31,9y,9.0,3.7142
2013-07-31,10y,10.0,3.7214
2013-07-31,15y,15.0,3.8603
2013-07-31,20y,20.0,4.0472
2013-07-31,30y,30.0,4.1624
2013-07-31,40y,40.0,4.2410000000000005
2013-07-31,50y,50.0,4.274
