,term,term_d,rate
2014-02-18,0d,0.0,1.3907
2014-02-18,1m,0.08,3.7665
2014-02-18,2m,0.17,3.28
2014-02-18,3m,0.25,3.2947
2014-02-18,6m,0.5,3.3781
2014-02-18,9m,0.75,3.3323
2014-02-18,1y,1.0,3.4061
2014-02-18,2y,2.0,3.6639
2014-02-18,3y,3.0,3.8303
2014-02-18,4y,4.0,4.2226
2014-02-18,5y,5.0,4.2429
2014-02-18,6y,6.0,4.512
2014-02-18,7y,7.0,4.4377
2014-02-18,8y,8.0,4.5584
2014-02-18,9y,9.0,4.5816
2014-02-18,10y,10.0,4.5385
2014-02-18,15y,15.0,4.7745
2014-02-18,20y,20.0,5.0077
2014-02-18,30y,30.0,5.1022
2014-02-18,40y,40.0,5.1806
2014-02-18,50y,50.0,5.2355
