,term,term_d,rate
2013-03-21,0d,0.0,1.1726
2013-03-21,1m,0.08,2.1189
2013-03-21,2m,0.17,2.695
2013-03-21,3m,0.25,2.6996
2013-03-21,6m,0.5,2.6584
2013-03-21,9m,0.75,2.6507
2013-03-21,1y,1.0,2.7341
2013-03-21,2y,2.0,3.0635
2013-03-21,3y,3.0,3.0964
2013-03-21,4y,4.0,3.2876
2013-03-21,5y,5.0,3.3051
2013-03-21,6y,6.0,3.4629
2013-03-21,7y,7.0,3.4885
2013-03-21,8y,8.0,3.535
2013-03-21,9y,9.0,3.563
2013-03-21,10y,10.0,3.5819
2013-03-21,15y,15.0,3.8525
2013-03-21,20y,20.0,4.103
2013-03-21,30y,30.0,4.2022
2013-03-21,40y,40.0,4.2833
2013-03-21,50y,50.0,4.3455
