,term,term_d,rate
2011-05-30,0d,0.0,1.9727
2011-05-30,1m,0.08,2.5281
2011-05-30,2m,0.17,2.8756
2011-05-30,3m,0.25,2.8874
2011-05-30,6m,0.5,2.9286
2011-05-30,9m,0.75,2.9613
2011-05-30,1y,1.0,3.0317
2011-05-30,2y,2.0,3.187
2011-05-30,3y,3.0,3.2751
2011-05-30,4y,4.0,3.33
2011-05-30,5y,5.0,3.3906
2011-05-30,6y,6.0,3.6048
2011-05-30,7y,7.0,3.6196
2011-05-30,8y,8.0,3.7666
2011-05-30,9y,9.0,3.8289
2011-05-30,10y,10.0,3.8256
2011-05-30,15y,15.0,4.0324
2011-05-30,20y,20.0,4.1634
2011-05-30,30y,30.0,4.3064
2011-05-30,40y,40.0,4.4049
2011-05-30,50y,50.0,4.4738
