,term,term_d,rate
2014-09-15,0d,0.0,2.3777
2014-09-15,1m,0.08,3.4949
2014-09-15,2m,0.17,3.4955
2014-09-15,3m,0.25,3.5939
2014-09-15,6m,0.5,3.865
2014-09-15,9m,0.75,3.8024
2014-09-15,1y,1.0,3.8024
2014-09-15,2y,2.0,3.9434
2014-09-15,3y,3.0,3.9912
2014-09-15,4y,4.0,3.9919
2014-09-15,5y,5.0,4.0021
2014-09-15,6y,6.0,4.0783
2014-09-15,7y,7.0,4.1907
2014-09-15,8y,8.0,4.215
2014-09-15,9y,9.0,4.2415
2014-09-15,10y,10.0,4.2597
2014-09-15,15y,15.0,4.4428
2014-09-15,20y,20.0,4.6313
2014-09-15,30y,30.0,4.7616
2014-09-15,40y,40.0,4.84
2014-09-15,50y,50.0,4.8842
