,term,term_d,rate
2013-08-15,0d,0.0,2.5426
2013-08-15,1m,0.08,3.4221
2013-08-15,2m,0.17,3.4313
2013-08-15,3m,0.25,3.4583
2013-08-15,6m,0.5,3.4806
2013-08-15,9m,0.75,3.5218
2013-08-15,1y,1.0,3.5541
2013-08-15,2y,2.0,3.7464
2013-08-15,3y,3.0,3.7746
2013-08-15,4y,4.0,3.8893
2013-08-15,5y,5.0,3.8905
2013-08-15,6y,6.0,3.9243
2013-08-15,7y,7.0,3.9397
2013-08-15,8y,8.0,3.9358
2013-08-15,9y,9.0,3.9559
2013-08-15,10y,10.0,3.9602
2013-08-15,15y,15.0,4.0623
2013-08-15,20y,20.0,4.26
2013-08-15,30y,30.0,4.2856
2013-08-15,40y,40.0,4.3143
2013-08-15,50y,50.0,4.3399
