,term,term_d,rate
2011-10-21,0d,0.0,2.3511
2011-10-21,1m,0.08,2.7228
2011-10-21,2m,0.17,3.0019
2011-10-21,3m,0.25,3.049
2011-10-21,6m,0.5,3.0937
2011-10-21,9m,0.75,3.1355
2011-10-21,1y,1.0,3.14
2011-10-21,2y,2.0,3.4292
2011-10-21,3y,3.0,3.5028
2011-10-21,4y,4.0,3.5673
2011-10-21,5y,5.0,3.6022
2011-10-21,6y,6.0,3.6656
2011-10-21,7y,7.0,3.6802
2011-10-21,8y,8.0,3.7301
2011-10-21,9y,9.0,3.7367
2011-10-21,10y,10.0,3.7385
2011-10-21,15y,15.0,4.0382
2011-10-21,20y,20.0,4.1943
2011-10-21,30y,30.0,4.2701
2011-10-21,40y,40.0,4.3819
2011-10-21,50y,50.0,4.4756
