,term,term_d,rate
2012-03-13,0d,0.0,1.4667
2012-03-13,1m,0.08,2.3351
2012-03-13,2m,0.17,2.8574
2012-03-13,3m,0.25,2.8594
2012-03-13,6m,0.5,2.8208
2012-03-13,9m,0.75,2.8368
2012-03-13,1y,1.0,2.8654
2012-03-13,2y,2.0,2.9571
2012-03-13,3y,3.0,2.9817
2012-03-13,4y,4.0,3.1178
2012-03-13,5y,5.0,3.1576
2012-03-13,6y,6.0,3.3636
2012-03-13,7y,7.0,3.4223
2012-03-13,8y,8.0,3.5236
2012-03-13,9y,9.0,3.5382
2012-03-13,10y,10.0,3.5401
2012-03-13,15y,15.0,3.7698
2012-03-13,20y,20.0,4.0132
2012-03-13,30y,30.0,4.1452
2012-03-13,40y,40.0,4.2441
2012-03-13,50y,50.0,4.3423
