,term,term_d,rate
2014-06-23,0d,0.0,1.8817
2014-06-23,1m,0.08,3.6363
2014-06-23,2m,0.17,3.2478
2014-06-23,3m,0.25,3.2513
2014-06-23,6m,0.5,3.2513
2014-06-23,9m,0.75,3.2513
2014-06-23,1y,1.0,3.3788
2014-06-23,2y,2.0,3.6
2014-06-23,3y,3.0,3.7376
2014-06-23,4y,4.0,3.8113
2014-06-23,5y,5.0,3.8517
2014-06-23,6y,6.0,3.8924
2014-06-23,7y,7.0,3.9586
2014-06-23,8y,8.0,4.0021
2014-06-23,9y,9.0,4.0456
2014-06-23,10y,10.0,4.0515
2014-06-23,15y,15.0,4.2284
2014-06-23,20y,20.0,4.4204
2014-06-23,30y,30.0,4.5653
2014-06-23,40y,40.0,4.6629
2014-06-23,50y,50.0,4.7071
