,term,term_d,rate
2014-03-06,0d,0.0,1.0654
2014-03-06,1m,0.08,3.2261
2014-03-06,2m,0.17,3.1041
2014-03-06,3m,0.25,3.159
2014-03-06,6m,0.5,3.1893
2014-03-06,9m,0.75,3.2168
2014-03-06,1y,1.0,3.2733
2014-03-06,2y,2.0,3.6538
2014-03-06,3y,3.0,3.8475
2014-03-06,4y,4.0,4.1958
2014-03-06,5y,5.0,4.2066
2014-03-06,6y,6.0,4.4191
2014-03-06,7y,7.0,4.3714
2014-03-06,8y,8.0,4.524
2014-03-06,9y,9.0,4.4901
2014-03-06,10y,10.0,4.5145
2014-03-06,15y,15.0,4.7495
2014-03-06,20y,20.0,4.9797
2014-03-06,30y,30.0,5.0896
2014-03-06,40y,40.0,5.1627
2014-03-06,50y,50.0,5.2166
