,term,term_d,rate
2011-05-09,0d,0.0,1.5802
2011-05-09,1m,0.08,2.1179
2011-05-09,2m,0.17,2.5467
2011-05-09,3m,0.25,2.6156
2011-05-09,6m,0.5,2.7261
2011-05-09,9m,0.75,2.7942
2011-05-09,1y,1.0,2.8614
2011-05-09,2y,2.0,3.1029
2011-05-09,3y,3.0,3.2687
2011-05-09,4y,4.0,3.3706
2011-05-09,5y,5.0,3.4224
2011-05-09,6y,6.0,3.6226
2011-05-09,7y,7.0,3.6464
2011-05-09,8y,8.0,3.7592
2011-05-09,9y,9.0,3.8129
2011-05-09,10y,10.0,3.8378
2011-05-09,15y,15.0,4.0279
2011-05-09,20y,20.0,4.1319
2011-05-09,30y,30.0,4.2714
2011-05-09,40y,40.0,4.3498
2011-05-09,50y,50.0,4.4137
