,term,term_d,rate
2013-12-27,0d,0.0,2.2347
2013-12-27,1m,0.08,4.9547
2013-12-27,2m,0.17,4.7501
2013-12-27,3m,0.25,4.6621
2013-12-27,6m,0.5,4.2421
2013-12-27,9m,0.75,4.0555
2013-12-27,1y,1.0,4.1496
2013-12-27,2y,2.0,4.3645
2013-12-27,3y,3.0,4.3718
2013-12-27,4y,4.0,4.4869
2013-12-27,5y,5.0,4.4474
2013-12-27,6y,6.0,4.6558
2013-12-27,7y,7.0,4.5821
2013-12-27,8y,8.0,4.6152
2013-12-27,9y,9.0,4.6155
2013-12-27,10y,10.0,4.5437
2013-12-27,15y,15.0,4.7803
2013-12-27,20y,20.0,5.0035
2013-12-27,30y,30.0,5.1055
2013-12-27,40y,40.0,5.189
2013-12-27,50y,50.0,5.2439
