,term,term_d,rate
2015-10-08,0d,0.0,1.5648
2015-10-08,1m,0.08,2.2547
2015-10-08,2m,0.17,2.1697
2015-10-08,3m,0.25,2.1806
2015-10-08,6m,0.5,2.3177
2015-10-08,9m,0.75,2.3203
2015-10-08,1y,1.0,2.4031
2015-10-08,2y,2.0,2.6588
2015-10-08,3y,3.0,2.9041
2015-10-08,4y,4.0,3.0132
2015-10-08,5y,5.0,3.0433
2015-10-08,6y,6.0,3.1881
2015-10-08,7y,7.0,3.2474
2015-10-08,8y,8.0,3.2455
2015-10-08,9y,9.0,3.2424
2015-10-08,10y,10.0,3.2409
2015-10-08,15y,15.0,3.4596
2015-10-08,20y,20.0,3.736
2015-10-08,30y,30.0,3.8756
2015-10-08,40y,40.0,3.9313
2015-10-08,50y,50.0,3.9771
