,term,term_d,rate
2013-11-26,0d,0.0,2.9057
2013-11-26,1m,0.08,4.9110000000000005
2013-11-26,2m,0.17,4.3497
2013-11-26,3m,0.25,4.4037
2013-11-26,6m,0.5,4.1986
2013-11-26,9m,0.75,4.2022
2013-11-26,1y,1.0,4.1067
2013-11-26,2y,2.0,4.2743
2013-11-26,3y,3.0,4.3805
2013-11-26,4y,4.0,4.4812
2013-11-26,5y,5.0,4.4512
2013-11-26,6y,6.0,4.6296
2013-11-26,7y,7.0,4.5514
2013-11-26,8y,8.0,4.6141
2013-11-26,9y,9.0,4.6191
2013-11-26,10y,10.0,4.6059
2013-11-26,15y,15.0,4.8382
2013-11-26,20y,20.0,5.0464
2013-11-26,30y,30.0,5.1144
2013-11-26,40y,40.0,5.2419
2013-11-26,50y,50.0,5.3068
