,term,term_d,rate
2013-02-20,0d,0.0,1.0845
2013-02-20,1m,0.08,2.0214
2013-02-20,2m,0.17,2.5980000000000003
2013-02-20,3m,0.25,2.61
2013-02-20,6m,0.5,2.6299
2013-02-20,9m,0.75,2.6567
2013-02-20,1y,1.0,2.6929
2013-02-20,2y,2.0,3.0138
2013-02-20,3y,3.0,3.0638
2013-02-20,4y,4.0,3.2387
2013-02-20,5y,5.0,3.2652
2013-02-20,6y,6.0,3.4196
2013-02-20,7y,7.0,3.4598
2013-02-20,8y,8.0,3.4971
2013-02-20,9y,9.0,3.5312
2013-02-20,10y,10.0,3.5632
2013-02-20,15y,15.0,3.8437
2013-02-20,20y,20.0,4.0848
2013-02-20,30y,30.0,4.1979
2013-02-20,40y,40.0,4.2819
2013-02-20,50y,50.0,4.3488
