,term,term_d,rate
2013-08-23,0d,0.0,2.5247
2013-08-23,1m,0.08,3.7332
2013-08-23,2m,0.17,3.6806
2013-08-23,3m,0.25,3.6066
2013-08-23,6m,0.5,3.6041
2013-08-23,9m,0.75,3.6444
2013-08-23,1y,1.0,3.6435
2013-08-23,2y,2.0,3.7887
2013-08-23,3y,3.0,3.8261
2013-08-23,4y,4.0,3.878
2013-08-23,5y,5.0,3.8714
2013-08-23,6y,6.0,3.9587
2013-08-23,7y,7.0,3.9551
2013-08-23,8y,8.0,3.9778
2013-08-23,9y,9.0,3.9846
2013-08-23,10y,10.0,3.9916
2013-08-23,15y,15.0,4.1007
2013-08-23,20y,20.0,4.3151
2013-08-23,30y,30.0,4.3458
2013-08-23,40y,40.0,4.3678
2013-08-23,50y,50.0,4.3889
