,term,term_d,rate
2013-05-28,0d,0.0,2.5964
2013-05-28,1m,0.08,3.0875
2013-05-28,2m,0.17,2.7549
2013-05-28,3m,0.25,2.7594
2013-05-28,6m,0.5,2.7689
2013-05-28,9m,0.75,2.8407
2013-05-28,1y,1.0,2.8609
2013-05-28,2y,2.0,3.0179
2013-05-28,3y,3.0,3.056
2013-05-28,4y,4.0,3.0912
2013-05-28,5y,5.0,3.0978
2013-05-28,6y,6.0,3.3285
2013-05-28,7y,7.0,3.3308
2013-05-28,8y,8.0,3.373
2013-05-28,9y,9.0,3.4116
2013-05-28,10y,10.0,3.4206
2013-05-28,15y,15.0,3.7008
2013-05-28,20y,20.0,3.9644
2013-05-28,30y,30.0,4.1173
2013-05-28,40y,40.0,4.1959
2013-05-28,50y,50.0,4.2564
