,term,term_d,rate
2011-09-09,0d,0.0,2.1371
2011-09-09,1m,0.08,2.8357
2011-09-09,2m,0.17,3.3913
2011-09-09,3m,0.25,3.5834
2011-09-09,6m,0.5,3.7763
2011-09-09,9m,0.75,3.8253
2011-09-09,1y,1.0,3.8642
2011-09-09,2y,2.0,3.903
2011-09-09,3y,3.0,3.9439
2011-09-09,4y,4.0,3.9031
2011-09-09,5y,5.0,3.9083
2011-09-09,6y,6.0,3.9867
2011-09-09,7y,7.0,4.0004
2011-09-09,8y,8.0,4.0213
2011-09-09,9y,9.0,4.0417
2011-09-09,10y,10.0,4.0452
2011-09-09,15y,15.0,4.2463
2011-09-09,20y,20.0,4.4208
2011-09-09,30y,30.0,4.4796
2011-09-09,40y,40.0,4.5799
2011-09-09,50y,50.0,4.6716
