,term,term_d,rate
2013-12-11,0d,0.0,2.7317
2013-12-11,1m,0.08,4.5517
2013-12-11,2m,0.17,4.4942
2013-12-11,3m,0.25,4.6395
2013-12-11,6m,0.5,4.2413
2013-12-11,9m,0.75,4.1904
2013-12-11,1y,1.0,4.0489
2013-12-11,2y,2.0,4.4099
2013-12-11,3y,3.0,4.3802
2013-12-11,4y,4.0,4.4726
2013-12-11,5y,5.0,4.478
2013-12-11,6y,6.0,4.6639
2013-12-11,7y,7.0,4.65
2013-12-11,8y,8.0,4.6544
2013-12-11,9y,9.0,4.6498
2013-12-11,10y,10.0,4.6213
2013-12-11,15y,15.0,4.8581
2013-12-11,20y,20.0,5.0813
2013-12-11,30y,30.0,5.1582
2013-12-11,40y,40.0,5.2668
2013-12-11,50y,50.0,5.3217
