,term,term_d,rate
2012-12-19,0d,0.0,1.8321
2012-12-19,1m,0.08,2.4444
2012-12-19,2m,0.17,2.7732
2012-12-19,3m,0.25,2.8141
2012-12-19,6m,0.5,2.844
2012-12-19,9m,0.75,2.8499
2012-12-19,1y,1.0,2.9063
2012-12-19,2y,2.0,3.1289
2012-12-19,3y,3.0,3.1517
2012-12-19,4y,4.0,3.2065
2012-12-19,5y,5.0,3.2906
2012-12-19,6y,6.0,3.3965
2012-12-19,7y,7.0,3.4849
2012-12-19,8y,8.0,3.5147
2012-12-19,9y,9.0,3.5542
2012-12-19,10y,10.0,3.5942
2012-12-19,15y,15.0,3.8655
2012-12-19,20y,20.0,4.1055
2012-12-19,30y,30.0,4.2039
2012-12-19,40y,40.0,4.2908
2012-12-19,50y,50.0,4.3554
