,term,term_d,rate
2015-03-05,0d,0.0,2.7177
2015-03-05,1m,0.08,3.2699
2015-03-05,2m,0.17,3.2809
2015-03-05,3m,0.25,3.0811
2015-03-05,6m,0.5,3.0624
2015-03-05,9m,0.75,3.0959
2015-03-05,1y,1.0,3.0518
2015-03-05,2y,2.0,3.1269
2015-03-05,3y,3.0,3.1961
2015-03-05,4y,4.0,3.2449
2015-03-05,5y,5.0,3.2882
2015-03-05,6y,6.0,3.3199
2015-03-05,7y,7.0,3.3427
2015-03-05,8y,8.0,3.3731
2015-03-05,9y,9.0,3.405
2015-03-05,10y,10.0,3.4369
2015-03-05,15y,15.0,3.6544
2015-03-05,20y,20.0,3.8233
2015-03-05,30y,30.0,3.9827
2015-03-05,40y,40.0,4.0541
2015-03-05,50y,50.0,4.132
