,term,term_d,rate
2015-01-21,0d,0.0,2.1957
2015-01-21,1m,0.08,3.3912
2015-01-21,2m,0.17,3.2553
2015-01-21,3m,0.25,3.2006
2015-01-21,6m,0.5,3.2028
2015-01-21,9m,0.75,3.2011
2015-01-21,1y,1.0,3.1752
2015-01-21,2y,2.0,3.1909
2015-01-21,3y,3.0,3.2161
2015-01-21,4y,4.0,3.3012
2015-01-21,5y,5.0,3.3819999999999997
2015-01-21,6y,6.0,3.4025
2015-01-21,7y,7.0,3.4132
2015-01-21,8y,8.0,3.4315
2015-01-21,9y,9.0,3.4487
2015-01-21,10y,10.0,3.4672
2015-01-21,15y,15.0,3.6856
2015-01-21,20y,20.0,3.8902
2015-01-21,30y,30.0,3.9905
2015-01-21,40y,40.0,4.0296
2015-01-21,50y,50.0,4.0894
