,term,term_d,rate
2014-12-12,0d,0.0,2.3837
2014-12-12,1m,0.08,3.3266
2014-12-12,2m,0.17,3.3236
2014-12-12,3m,0.25,3.3101
2014-12-12,6m,0.5,3.2597
2014-12-12,9m,0.75,3.2969999999999997
2014-12-12,1y,1.0,3.3326
2014-12-12,2y,2.0,3.3864
2014-12-12,3y,3.0,3.4412
2014-12-12,4y,4.0,3.5086
2014-12-12,5y,5.0,3.6658
2014-12-12,6y,6.0,3.7186
2014-12-12,7y,7.0,3.7371
2014-12-12,8y,8.0,3.7461
2014-12-12,9y,9.0,3.7489999999999997
2014-12-12,10y,10.0,3.7513
2014-12-12,15y,15.0,3.9689
2014-12-12,20y,20.0,4.1588
2014-12-12,30y,30.0,4.2491
2014-12-12,40y,40.0,4.2941
2014-12-12,50y,50.0,4.3483
