,term,term_d,rate
2012-11-12,0d,0.0,2.0868
2012-11-12,1m,0.08,2.6045
2012-11-12,2m,0.17,2.9168
2012-11-12,3m,0.25,2.8795
2012-11-12,6m,0.5,2.8108
2012-11-12,9m,0.75,2.8414
2012-11-12,1y,1.0,2.9424
2012-11-12,2y,2.0,3.0482
2012-11-12,3y,3.0,3.0492
2012-11-12,4y,4.0,3.1552
2012-11-12,5y,5.0,3.1902
2012-11-12,6y,6.0,3.3946
2012-11-12,7y,7.0,3.4781
2012-11-12,8y,8.0,3.5054
2012-11-12,9y,9.0,3.5332
2012-11-12,10y,10.0,3.5585
2012-11-12,15y,15.0,3.8378
2012-11-12,20y,20.0,4.0952
2012-11-12,30y,30.0,4.1883
2012-11-12,40y,40.0,4.271
2012-11-12,50y,50.0,4.3133
