,term,term_d,rate
2011-05-31,0d,0.0,2.6193
2011-05-31,1m,0.08,2.7897
2011-05-31,2m,0.17,2.8999
2011-05-31,3m,0.25,2.9062
2011-05-31,6m,0.5,2.9427
2011-05-31,9m,0.75,2.9723
2011-05-31,1y,1.0,3.0348
2011-05-31,2y,2.0,3.1825
2011-05-31,3y,3.0,3.2809
2011-05-31,4y,4.0,3.33
2011-05-31,5y,5.0,3.4156
2011-05-31,6y,6.0,3.6148
2011-05-31,7y,7.0,3.6471
2011-05-31,8y,8.0,3.778
2011-05-31,9y,9.0,3.8303
2011-05-31,10y,10.0,3.8311
2011-05-31,15y,15.0,4.0351
2011-05-31,20y,20.0,4.1735
2011-05-31,30y,30.0,4.3182
2011-05-31,40y,40.0,4.4108
2011-05-31,50y,50.0,4.4797
