,term,term_d,rate
2011-11-25,0d,0.0,3.0153
2011-11-25,1m,0.08,2.7999
2011-11-25,2m,0.17,2.6706
2011-11-25,3m,0.25,2.6719
2011-11-25,6m,0.5,2.6766
2011-11-25,9m,0.75,2.6746
2011-11-25,1y,1.0,2.6932
2011-11-25,2y,2.0,3.02
2011-11-25,3y,3.0,3.1099
2011-11-25,4y,4.0,3.2862
2011-11-25,5y,5.0,3.3105
2011-11-25,6y,6.0,3.4705
2011-11-25,7y,7.0,3.5132
2011-11-25,8y,8.0,3.5847
2011-11-25,9y,9.0,3.6101
2011-11-25,10y,10.0,3.6115
2011-11-25,15y,15.0,3.8691
2011-11-25,20y,20.0,4.0422
2011-11-25,30y,30.0,4.1554
2011-11-25,40y,40.0,4.2442
2011-11-25,50y,50.0,4.3281
