,term,term_d,rate
2015-09-16,0d,0.0,1.4058
2015-09-16,1m,0.08,2.187
2015-09-16,2m,0.17,2.1519999999999997
2015-09-16,3m,0.25,2.1671
2015-09-16,6m,0.5,2.2597
2015-09-16,9m,0.75,2.2515
2015-09-16,1y,1.0,2.333
2015-09-16,2y,2.0,2.6619
2015-09-16,3y,3.0,2.9681
2015-09-16,4y,4.0,3.0858
2015-09-16,5y,5.0,3.1413
2015-09-16,6y,6.0,3.2680000000000002
2015-09-16,7y,7.0,3.3248
2015-09-16,8y,8.0,3.3213
2015-09-16,9y,9.0,3.315
2015-09-16,10y,10.0,3.3103
2015-09-16,15y,15.0,3.4792
2015-09-16,20y,20.0,3.6738
2015-09-16,30y,30.0,3.812
2015-09-16,40y,40.0,3.8682
2015-09-16,50y,50.0,3.9139999999999997
