,term,term_d,rate
2014-02-24,0d,0.0,0.4107
2014-02-24,1m,0.08,3.3360000000000003
2014-02-24,2m,0.17,3.1894
2014-02-24,3m,0.25,3.1867
2014-02-24,6m,0.5,3.266
2014-02-24,9m,0.75,3.2795
2014-02-24,1y,1.0,3.3503
2014-02-24,2y,2.0,3.6251
2014-02-24,3y,3.0,3.8243
2014-02-24,4y,4.0,4.1923
2014-02-24,5y,5.0,4.1581
2014-02-24,6y,6.0,4.4875
2014-02-24,7y,7.0,4.4134
2014-02-24,8y,8.0,4.5434
2014-02-24,9y,9.0,4.5565
2014-02-24,10y,10.0,4.4836
2014-02-24,15y,15.0,4.7196
2014-02-24,20y,20.0,4.9528
2014-02-24,30y,30.0,5.0577
2014-02-24,40y,40.0,5.1258
2014-02-24,50y,50.0,5.1907
