,term,term_d,rate
2015-03-18,0d,0.0,2.6537
2015-03-18,1m,0.08,3.6236
2015-03-18,2m,0.17,3.3636
2015-03-18,3m,0.25,3.1303
2015-03-18,6m,0.5,3.1282
2015-03-18,9m,0.75,3.1184
2015-03-18,1y,1.0,3.1042
2015-03-18,2y,2.0,3.1687
2015-03-18,3y,3.0,3.2332
2015-03-18,4y,4.0,3.2894
2015-03-18,5y,5.0,3.3404
2015-03-18,6y,6.0,3.3784
2015-03-18,7y,7.0,3.4101
2015-03-18,8y,8.0,3.4539999999999997
2015-03-18,9y,9.0,3.5035
2015-03-18,10y,10.0,3.5519
2015-03-18,15y,15.0,3.7694
2015-03-18,20y,20.0,3.9383
2015-03-18,30y,30.0,4.0977
2015-03-18,40y,40.0,4.1691
2015-03-18,50y,50.0,4.2305
