,term,term_d,rate
2014-02-14,0d,0.0,1.8487
2014-02-14,1m,0.08,3.861
2014-02-14,2m,0.17,3.3571
2014-02-14,3m,0.25,3.2747
2014-02-14,6m,0.5,3.3514
2014-02-14,9m,0.75,3.39
2014-02-14,1y,1.0,3.4654
2014-02-14,2y,2.0,3.6807
2014-02-14,3y,3.0,3.7912
2014-02-14,4y,4.0,4.2201
2014-02-14,5y,5.0,4.1913
2014-02-14,6y,6.0,4.4718
2014-02-14,7y,7.0,4.4002
2014-02-14,8y,8.0,4.5483
2014-02-14,9y,9.0,4.5508
2014-02-14,10y,10.0,4.4781
2014-02-14,15y,15.0,4.7143
2014-02-14,20y,20.0,4.9475
2014-02-14,30y,30.0,5.0421
2014-02-14,40y,40.0,5.1205
2014-02-14,50y,50.0,5.1754
