,term,term_d,rate
2014-04-14,0d,0.0,1.6957
2014-04-14,1m,0.08,2.9153
2014-04-14,2m,0.17,3.0703
2014-04-14,3m,0.25,3.0849
2014-04-14,6m,0.5,3.2036
2014-04-14,9m,0.75,3.3114
2014-04-14,1y,1.0,3.5574
2014-04-14,2y,2.0,3.6885
2014-04-14,3y,3.0,4.0231
2014-04-14,4y,4.0,4.1922
2014-04-14,5y,5.0,4.1587
2014-04-14,6y,6.0,4.458
2014-04-14,7y,7.0,4.3152
2014-04-14,8y,8.0,4.4114
2014-04-14,9y,9.0,4.4911
2014-04-14,10y,10.0,4.4248
2014-04-14,15y,15.0,4.6609
2014-04-14,20y,20.0,4.8929
2014-04-14,30y,30.0,4.9907
2014-04-14,40y,40.0,5.0758
2014-04-14,50y,50.0,5.13
