,term,term_d,rate
2011-11-04,0d,0.0,2.4331
2011-11-04,1m,0.08,2.7591
2011-11-04,2m,0.17,2.9595
2011-11-04,3m,0.25,2.9635
2011-11-04,6m,0.5,2.9693
2011-11-04,9m,0.75,2.9847
2011-11-04,1y,1.0,2.9969
2011-11-04,2y,2.0,3.2739999999999996
2011-11-04,3y,3.0,3.3793
2011-11-04,4y,4.0,3.4601
2011-11-04,5y,5.0,3.4971
2011-11-04,6y,6.0,3.6063
2011-11-04,7y,7.0,3.6285
2011-11-04,8y,8.0,3.6885
2011-11-04,9y,9.0,3.715
2011-11-04,10y,10.0,3.7158
2011-11-04,15y,15.0,3.9214
2011-11-04,20y,20.0,4.0652
2011-11-04,30y,30.0,4.1858
2011-11-04,40y,40.0,4.2738
2011-11-04,50y,50.0,4.3674
