,term,term_d,rate
2013-06-04,0d,0.0,3.7334
2013-06-04,1m,0.08,3.3326
2013-06-04,2m,0.17,2.8268
2013-06-04,3m,0.25,2.7821
2013-06-04,6m,0.5,2.8287
2013-06-04,9m,0.75,2.8809
2013-06-04,1y,1.0,2.8812
2013-06-04,2y,2.0,3.0656
2013-06-04,3y,3.0,3.0822
2013-06-04,4y,4.0,3.1605
2013-06-04,5y,5.0,3.1763
2013-06-04,6y,6.0,3.3697
2013-06-04,7y,7.0,3.375
2013-06-04,8y,8.0,3.4066
2013-06-04,9y,9.0,3.4495
2013-06-04,10y,10.0,3.4603
2013-06-04,15y,15.0,3.7174
2013-06-04,20y,20.0,3.9727
2013-06-04,30y,30.0,4.1214
2013-06-04,40y,40.0,4.2
2013-06-04,50y,50.0,4.2535
