,term,term_d,rate
2014-08-19,0d,0.0,2.2317
2014-08-19,1m,0.08,3.5571
2014-08-19,2m,0.17,3.4427
2014-08-19,3m,0.25,3.4909
2014-08-19,6m,0.5,3.7381
2014-08-19,9m,0.75,3.7389
2014-08-19,1y,1.0,3.7434
2014-08-19,2y,2.0,3.8919
2014-08-19,3y,3.0,3.9432
2014-08-19,4y,4.0,3.9645
2014-08-19,5y,5.0,3.9939
2014-08-19,6y,6.0,4.0725
2014-08-19,7y,7.0,4.1821
2014-08-19,8y,8.0,4.2132
2014-08-19,9y,9.0,4.2298
2014-08-19,10y,10.0,4.2422
2014-08-19,15y,15.0,4.4224
2014-08-19,20y,20.0,4.604
2014-08-19,30y,30.0,4.7611
2014-08-19,40y,40.0,4.8413
2014-08-19,50y,50.0,4.8855
