,term,term_d,rate
2014-10-29,0d,0.0,2.1177
2014-10-29,1m,0.08,3.2668
2014-10-29,2m,0.17,3.3241
2014-10-29,3m,0.25,3.4043
2014-10-29,6m,0.5,3.3766
2014-10-29,9m,0.75,3.3809
2014-10-29,1y,1.0,3.4024
2014-10-29,2y,2.0,3.4276
2014-10-29,3y,3.0,3.4545
2014-10-29,4y,4.0,3.4982
2014-10-29,5y,5.0,3.55
2014-10-29,6y,6.0,3.6416
2014-10-29,7y,7.0,3.7007
2014-10-29,8y,8.0,3.71
2014-10-29,9y,9.0,3.7138
2014-10-29,10y,10.0,3.7176
2014-10-29,15y,15.0,3.9363
2014-10-29,20y,20.0,4.1262
2014-10-29,30y,30.0,4.2199
2014-10-29,40y,40.0,4.3103
2014-10-29,50y,50.0,4.3645
