,term,term_d,rate
2012-11-05,0d,0.0,2.1379
2012-11-05,1m,0.08,2.5471
2012-11-05,2m,0.17,2.8528
2012-11-05,3m,0.25,2.909
2012-11-05,6m,0.5,2.8415
2012-11-05,9m,0.75,2.8563
2012-11-05,1y,1.0,2.9475
2012-11-05,2y,2.0,3.0809
2012-11-05,3y,3.0,3.0869
2012-11-05,4y,4.0,3.1859
2012-11-05,5y,5.0,3.2060000000000004
2012-11-05,6y,6.0,3.4211
2012-11-05,7y,7.0,3.4938
2012-11-05,8y,8.0,3.52
2012-11-05,9y,9.0,3.5517
2012-11-05,10y,10.0,3.5872
2012-11-05,15y,15.0,3.8588
2012-11-05,20y,20.0,4.1016
2012-11-05,30y,30.0,4.1949
2012-11-05,40y,40.0,4.2776
2012-11-05,50y,50.0,4.3199
