,term,term_d,rate
2014-11-03,0d,0.0,2.1177
2014-11-03,1m,0.08,3.2198
2014-11-03,2m,0.17,3.2919
2014-11-03,3m,0.25,3.3504
2014-11-03,6m,0.5,3.3043
2014-11-03,9m,0.75,3.2822
2014-11-03,1y,1.0,3.2953
2014-11-03,2y,2.0,3.3356
2014-11-03,3y,3.0,3.3772
2014-11-03,4y,4.0,3.4391
2014-11-03,5y,5.0,3.5101
2014-11-03,6y,6.0,3.5999
2014-11-03,7y,7.0,3.6717
2014-11-03,8y,8.0,3.6910000000000003
2014-11-03,9y,9.0,3.6976
2014-11-03,10y,10.0,3.7007
2014-11-03,15y,15.0,3.9195
2014-11-03,20y,20.0,4.1094
2014-11-03,30y,30.0,4.1997
2014-11-03,40y,40.0,4.2724
2014-11-03,50y,50.0,4.3266
