,term,term_d,rate
2014-05-27,0d,0.0,1.6177
2014-05-27,1m,0.08,2.782
2014-05-27,2m,0.17,2.8782
2014-05-27,3m,0.25,3.0239999999999996
2014-05-27,6m,0.5,3.1752
2014-05-27,9m,0.75,3.3522
2014-05-27,1y,1.0,3.3587
2014-05-27,2y,2.0,3.7133
2014-05-27,3y,3.0,3.9258
2014-05-27,4y,4.0,3.9818
2014-05-27,5y,5.0,4.0018
2014-05-27,6y,6.0,4.045
2014-05-27,7y,7.0,4.0962
2014-05-27,8y,8.0,4.1098
2014-05-27,9y,9.0,4.1452
2014-05-27,10y,10.0,4.1574
2014-05-27,15y,15.0,4.3318
2014-05-27,20y,20.0,4.5238
2014-05-27,30y,30.0,4.6035
2014-05-27,40y,40.0,4.6517
2014-05-27,50y,50.0,4.6834
