,term,term_d,rate
2014-03-03,0d,0.0,1.0957
2014-03-03,1m,0.08,3.1260000000000003
2014-03-03,2m,0.17,3.0637
2014-03-03,3m,0.25,3.1718
2014-03-03,6m,0.5,3.2211
2014-03-03,9m,0.75,3.2154
2014-03-03,1y,1.0,3.3075
2014-03-03,2y,2.0,3.5709
2014-03-03,3y,3.0,3.7573
2014-03-03,4y,4.0,4.1323
2014-03-03,5y,5.0,4.1278
2014-03-03,6y,6.0,4.3384
2014-03-03,7y,7.0,4.3046
2014-03-03,8y,8.0,4.4329
2014-03-03,9y,9.0,4.4348
2014-03-03,10y,10.0,4.4576
2014-03-03,15y,15.0,4.6916
2014-03-03,20y,20.0,4.9228
2014-03-03,30y,30.0,5.0327
2014-03-03,40y,40.0,5.1048
2014-03-03,50y,50.0,5.1597
