,term,term_d,rate
2015-04-28,0d,0.0,1.3487
2015-04-28,1m,0.08,2.4174
2015-04-28,2m,0.17,2.6867
2015-04-28,3m,0.25,2.7071
2015-04-28,6m,0.5,2.8996
2015-04-28,9m,0.75,2.8452
2015-04-28,1y,1.0,2.8266
2015-04-28,2y,2.0,3.0108
2015-04-28,3y,3.0,3.1735
2015-04-28,4y,4.0,3.2355
2015-04-28,5y,5.0,3.2623
2015-04-28,6y,6.0,3.3121
2015-04-28,7y,7.0,3.3512
2015-04-28,8y,8.0,3.3697
2015-04-28,9y,9.0,3.3759
2015-04-28,10y,10.0,3.3804
2015-04-28,15y,15.0,3.6694
2015-04-28,20y,20.0,3.9934
2015-04-28,30y,30.0,4.1697
2015-04-28,40y,40.0,4.2407
2015-04-28,50y,50.0,4.2945
