,term,term_d,rate
2011-08-18,0d,0.0,2.5388
2011-08-18,1m,0.08,2.7922
2011-08-18,2m,0.17,3.0457
2011-08-18,3m,0.25,3.2562
2011-08-18,6m,0.5,3.5439
2011-08-18,9m,0.75,3.583
2011-08-18,1y,1.0,3.656
2011-08-18,2y,2.0,3.66
2011-08-18,3y,3.0,3.6719999999999997
2011-08-18,4y,4.0,3.7488
2011-08-18,5y,5.0,3.8328
2011-08-18,6y,6.0,3.8744
2011-08-18,7y,7.0,3.9026
2011-08-18,8y,8.0,3.9304
2011-08-18,9y,9.0,3.9518
2011-08-18,10y,10.0,3.9560000000000004
2011-08-18,15y,15.0,4.1929
2011-08-18,20y,20.0,4.3987
2011-08-18,30y,30.0,4.5169
2011-08-18,40y,40.0,4.6284
2011-08-18,50y,50.0,4.7038
