,term,term_d,rate
2013-11-08,0d,0.0,2.7206
2013-11-08,1m,0.08,3.8915
2013-11-08,2m,0.17,3.8573
2013-11-08,3m,0.25,3.8551
2013-11-08,6m,0.5,3.9271
2013-11-08,9m,0.75,4.0152
2013-11-08,1y,1.0,4.0214
2013-11-08,2y,2.0,4.1436
2013-11-08,3y,3.0,4.2039
2013-11-08,4y,4.0,4.2608
2013-11-08,5y,5.0,4.2431
2013-11-08,6y,6.0,4.3357
2013-11-08,7y,7.0,4.3071
2013-11-08,8y,8.0,4.2887
2013-11-08,9y,9.0,4.3018
2013-11-08,10y,10.0,4.3186
2013-11-08,15y,15.0,4.5093
2013-11-08,20y,20.0,4.6775
2013-11-08,30y,30.0,4.8007
2013-11-08,40y,40.0,4.8519
2013-11-08,50y,50.0,4.9168
