,term,term_d,rate
2014-08-06,0d,0.0,2.4477
2014-08-06,1m,0.08,3.3781
2014-08-06,2m,0.17,3.5134
2014-08-06,3m,0.25,3.5252
2014-08-06,6m,0.5,3.7037
2014-08-06,9m,0.75,3.7105
2014-08-06,1y,1.0,3.7112
2014-08-06,2y,2.0,3.8543
2014-08-06,3y,3.0,3.9227
2014-08-06,4y,4.0,3.9530000000000003
2014-08-06,5y,5.0,3.9821
2014-08-06,6y,6.0,4.0605
2014-08-06,7y,7.0,4.1693
2014-08-06,8y,8.0,4.2163
2014-08-06,9y,9.0,4.2373
2014-08-06,10y,10.0,4.2463
2014-08-06,15y,15.0,4.4284
2014-08-06,20y,20.0,4.6104
2014-08-06,30y,30.0,4.7707
2014-08-06,40y,40.0,4.8508
2014-08-06,50y,50.0,4.895
