,term,term_d,rate
2012-01-06,0d,0.0,2.8435
2012-01-06,1m,0.08,2.7769
2012-01-06,2m,0.17,2.737
2012-01-06,3m,0.25,2.7455
2012-01-06,6m,0.5,2.6345
2012-01-06,9m,0.75,2.65
2012-01-06,1y,1.0,2.7391
2012-01-06,2y,2.0,2.8287
2012-01-06,3y,3.0,2.8741
2012-01-06,4y,4.0,2.9707
2012-01-06,5y,5.0,3.023
2012-01-06,6y,6.0,3.2696
2012-01-06,7y,7.0,3.3068
2012-01-06,8y,8.0,3.3991
2012-01-06,9y,9.0,3.3977
2012-01-06,10y,10.0,3.397
2012-01-06,15y,15.0,3.6896
2012-01-06,20y,20.0,3.9374
2012-01-06,30y,30.0,4.0542
2012-01-06,40y,40.0,4.1469
2012-01-06,50y,50.0,4.2412
