,term,term_d,rate
2015-07-17,0d,0.0,1.0754
2015-07-17,1m,0.08,2.1016
2015-07-17,2m,0.17,2.2879
2015-07-17,3m,0.25,2.3894
2015-07-17,6m,0.5,2.4315
2015-07-17,9m,0.75,2.448
2015-07-17,1y,1.0,2.4501
2015-07-17,2y,2.0,2.6507
2015-07-17,3y,3.0,2.8487
2015-07-17,4y,4.0,3.0098
2015-07-17,5y,5.0,3.1563
2015-07-17,6y,6.0,3.352
2015-07-17,7y,7.0,3.4706
2015-07-17,8y,8.0,3.4959
2015-07-17,9y,9.0,3.5061
2015-07-17,10y,10.0,3.5123
2015-07-17,15y,15.0,3.7033
2015-07-17,20y,20.0,3.7727
2015-07-17,30y,30.0,3.9364
2015-07-17,40y,40.0,3.9918
2015-07-17,50y,50.0,4.0326
