,term,term_d,rate
2011-12-07,0d,0.0,1.8657
2011-12-07,1m,0.08,2.3076
2011-12-07,2m,0.17,2.5767
2011-12-07,3m,0.25,2.5815
2011-12-07,6m,0.5,2.5829
2011-12-07,9m,0.75,2.5971
2011-12-07,1y,1.0,2.63
2011-12-07,2y,2.0,2.7948
2011-12-07,3y,3.0,2.866
2011-12-07,4y,4.0,3.0132
2011-12-07,5y,5.0,3.109
2011-12-07,6y,6.0,3.3345
2011-12-07,7y,7.0,3.3738
2011-12-07,8y,8.0,3.4498
2011-12-07,9y,9.0,3.4859
2011-12-07,10y,10.0,3.489
2011-12-07,15y,15.0,3.7497
2011-12-07,20y,20.0,3.9731
2011-12-07,30y,30.0,4.062
2011-12-07,40y,40.0,4.17
2011-12-07,50y,50.0,4.26
