,term,term_d,rate
2014-12-23,0d,0.0,3.0327
2014-12-23,1m,0.08,3.841
2014-12-23,2m,0.17,3.665
2014-12-23,3m,0.25,3.4615
2014-12-23,6m,0.5,3.3907
2014-12-23,9m,0.75,3.4015
2014-12-23,1y,1.0,3.4801
2014-12-23,2y,2.0,3.4255
2014-12-23,3y,3.0,3.4129
2014-12-23,4y,4.0,3.4911
2014-12-23,5y,5.0,3.575
2014-12-23,6y,6.0,3.5973
2014-12-23,7y,7.0,3.6069
2014-12-23,8y,8.0,3.6247
2014-12-23,9y,9.0,3.6422
2014-12-23,10y,10.0,3.6604
2014-12-23,15y,15.0,3.8787
2014-12-23,20y,20.0,4.0686
2014-12-23,30y,30.0,4.1589
2014-12-23,40y,40.0,4.2181
2014-12-23,50y,50.0,4.2723
