,term,term_d,rate
2014-03-28,0d,0.0,1.7967
2014-03-28,1m,0.08,3.2627
2014-03-28,2m,0.17,3.0764
2014-03-28,3m,0.25,2.9347
2014-03-28,6m,0.5,2.8367
2014-03-28,9m,0.75,2.7993
2014-03-28,1y,1.0,3.1095
2014-03-28,2y,2.0,3.4083
2014-03-28,3y,3.0,3.8171
2014-03-28,4y,4.0,4.2154
2014-03-28,5y,5.0,4.1774
2014-03-28,6y,6.0,4.4645
2014-03-28,7y,7.0,4.3399
2014-03-28,8y,8.0,4.4331
2014-03-28,9y,9.0,4.4768
2014-03-28,10y,10.0,4.5104
2014-03-28,15y,15.0,4.7465
2014-03-28,20y,20.0,4.9719999999999995
2014-03-28,30y,30.0,5.0718
2014-03-28,40y,40.0,5.1549
2014-03-28,50y,50.0,5.2091
