,term,term_d,rate
2013-01-22,0d,0.0,1.1316
2013-01-22,1m,0.08,2.0822
2013-01-22,2m,0.17,2.5855
2013-01-22,3m,0.25,2.6191
2013-01-22,6m,0.5,2.6363
2013-01-22,9m,0.75,2.7021
2013-01-22,1y,1.0,2.7902
2013-01-22,2y,2.0,3.0371
2013-01-22,3y,3.0,3.0729
2013-01-22,4y,4.0,3.1796
2013-01-22,5y,5.0,3.2086
2013-01-22,6y,6.0,3.4251
2013-01-22,7y,7.0,3.4698
2013-01-22,8y,8.0,3.5138
2013-01-22,9y,9.0,3.553
2013-01-22,10y,10.0,3.5705
2013-01-22,15y,15.0,3.8495
2013-01-22,20y,20.0,4.0924
2013-01-22,30y,30.0,4.2009
2013-01-22,40y,40.0,4.2878
2013-01-22,50y,50.0,4.3524
