,term,term_d,rate
2014-12-15,0d,0.0,2.3837
2014-12-15,1m,0.08,3.3387
2014-12-15,2m,0.17,3.3345
2014-12-15,3m,0.25,3.3203
2014-12-15,6m,0.5,3.3175
2014-12-15,9m,0.75,3.2953
2014-12-15,1y,1.0,3.3309
2014-12-15,2y,2.0,3.3938
2014-12-15,3y,3.0,3.4603
2014-12-15,4y,4.0,3.5652
2014-12-15,5y,5.0,3.6808
2014-12-15,6y,6.0,3.7397
2014-12-15,7y,7.0,3.763
2014-12-15,8y,8.0,3.7747
2014-12-15,9y,9.0,3.7784
2014-12-15,10y,10.0,3.7815
2014-12-15,15y,15.0,3.9988
2014-12-15,20y,20.0,4.1887
2014-12-15,30y,30.0,4.279
2014-12-15,40y,40.0,4.324
2014-12-15,50y,50.0,4.3782
