,term,term_d,rate
2011-08-29,0d,0.0,2.2613
2011-08-29,1m,0.08,2.7424
2011-08-29,2m,0.17,3.2234
2011-08-29,3m,0.25,3.4360000000000004
2011-08-29,6m,0.5,3.6979
2011-08-29,9m,0.75,3.7313
2011-08-29,1y,1.0,3.8092
2011-08-29,2y,2.0,3.7991
2011-08-29,3y,3.0,3.8480000000000003
2011-08-29,4y,4.0,3.8859
2011-08-29,5y,5.0,3.9869
2011-08-29,6y,6.0,3.9996
2011-08-29,7y,7.0,4.0006
2011-08-29,8y,8.0,4.0336
2011-08-29,9y,9.0,4.0757
2011-08-29,10y,10.0,4.0994
2011-08-29,15y,15.0,4.2605
2011-08-29,20y,20.0,4.4662
2011-08-29,30y,30.0,4.5205
2011-08-29,40y,40.0,4.6302
2011-08-29,50y,50.0,4.7119
