,term,term_d,rate
2014-02-20,0d,0.0,0.6917
2014-02-20,1m,0.08,3.588
2014-02-20,2m,0.17,3.2595
2014-02-20,3m,0.25,3.2237
2014-02-20,6m,0.5,3.303
2014-02-20,9m,0.75,3.2823
2014-02-20,1y,1.0,3.3585
2014-02-20,2y,2.0,3.6351
2014-02-20,3y,3.0,3.8468
2014-02-20,4y,4.0,4.2326
2014-02-20,5y,5.0,4.2291
2014-02-20,6y,6.0,4.5263
2014-02-20,7y,7.0,4.4427
2014-02-20,8y,8.0,4.5738
2014-02-20,9y,9.0,4.5848
2014-02-20,10y,10.0,4.5336
2014-02-20,15y,15.0,4.7694
2014-02-20,20y,20.0,5.0026
2014-02-20,30y,30.0,5.0972
2014-02-20,40y,40.0,5.1756
2014-02-20,50y,50.0,5.2305
