,term,term_d,rate
2013-08-14,0d,0.0,2.6946
2013-08-14,1m,0.08,3.3765
2013-08-14,2m,0.17,3.3935
2013-08-14,3m,0.25,3.4283
2013-08-14,6m,0.5,3.4506
2013-08-14,9m,0.75,3.5418
2013-08-14,1y,1.0,3.5373
2013-08-14,2y,2.0,3.7552
2013-08-14,3y,3.0,3.7867
2013-08-14,4y,4.0,3.8893
2013-08-14,5y,5.0,3.8881
2013-08-14,6y,6.0,3.9243
2013-08-14,7y,7.0,3.9249
2013-08-14,8y,8.0,3.9258
2013-08-14,9y,9.0,3.9443
2013-08-14,10y,10.0,3.9516
2013-08-14,15y,15.0,4.0537
2013-08-14,20y,20.0,4.2514
2013-08-14,30y,30.0,4.277
2013-08-14,40y,40.0,4.3057
2013-08-14,50y,50.0,4.3313
