,term,term_d,rate
2013-03-28,0d,0.0,1.2347
2013-03-28,1m,0.08,2.1555
2013-03-28,2m,0.17,2.708
2013-03-28,3m,0.25,2.6699
2013-03-28,6m,0.5,2.6356
2013-03-28,9m,0.75,2.6234
2013-03-28,1y,1.0,2.6855
2013-03-28,2y,2.0,3.0389
2013-03-28,3y,3.0,3.0912
2013-03-28,4y,4.0,3.2713
2013-03-28,5y,5.0,3.2999
2013-03-28,6y,6.0,3.4597
2013-03-28,7y,7.0,3.4726
2013-03-28,8y,8.0,3.525
2013-03-28,9y,9.0,3.5474
2013-03-28,10y,10.0,3.5505
2013-03-28,15y,15.0,3.8353
2013-03-28,20y,20.0,4.0858
2013-03-28,30y,30.0,4.1934
2013-03-28,40y,40.0,4.2745
2013-03-28,50y,50.0,4.341
