,term,term_d,rate
2012-12-28,0d,0.0,1.6906
2012-12-28,1m,0.08,2.4319
2012-12-28,2m,0.17,2.8789999999999996
2012-12-28,3m,0.25,2.7882
2012-12-28,6m,0.5,2.8016
2012-12-28,9m,0.75,2.8179
2012-12-28,1y,1.0,2.8985
2012-12-28,2y,2.0,3.063
2012-12-28,3y,3.0,3.1001
2012-12-28,4y,4.0,3.1529
2012-12-28,5y,5.0,3.2335
2012-12-28,6y,6.0,3.3898
2012-12-28,7y,7.0,3.4655
2012-12-28,8y,8.0,3.5123
2012-12-28,9y,9.0,3.5485
2012-12-28,10y,10.0,3.5752
2012-12-28,15y,15.0,3.8559
2012-12-28,20y,20.0,4.0937
2012-12-28,30y,30.0,4.1997
2012-12-28,40y,40.0,4.2866
2012-12-28,50y,50.0,4.3512
