,term,term_d,rate
2011-12-05,0d,0.0,1.8528
2011-12-05,1m,0.08,2.2491
2011-12-05,2m,0.17,2.4917
2011-12-05,3m,0.25,2.4959
2011-12-05,6m,0.5,2.4948
2011-12-05,9m,0.75,2.5246
2011-12-05,1y,1.0,2.6213
2011-12-05,2y,2.0,2.8193
2011-12-05,3y,3.0,2.9099
2011-12-05,4y,4.0,3.0199
2011-12-05,5y,5.0,3.0373
2011-12-05,6y,6.0,3.2956
2011-12-05,7y,7.0,3.355
2011-12-05,8y,8.0,3.4279
2011-12-05,9y,9.0,3.4467
2011-12-05,10y,10.0,3.4419999999999997
2011-12-05,15y,15.0,3.7566
2011-12-05,20y,20.0,3.96
2011-12-05,30y,30.0,4.0629
2011-12-05,40y,40.0,4.15
2011-12-05,50y,50.0,4.24
