,term,term_d,rate
2014-02-25,0d,0.0,0.5307
2014-02-25,1m,0.08,3.3160000000000003
2014-02-25,2m,0.17,3.1710000000000003
2014-02-25,3m,0.25,3.1867
2014-02-25,6m,0.5,3.2560000000000002
2014-02-25,9m,0.75,3.2067
2014-02-25,1y,1.0,3.2939999999999996
2014-02-25,2y,2.0,3.5544
2014-02-25,3y,3.0,3.7798
2014-02-25,4y,4.0,4.1006
2014-02-25,5y,5.0,4.1054
2014-02-25,6y,6.0,4.3599
2014-02-25,7y,7.0,4.303999999999999
2014-02-25,8y,8.0,4.4429
2014-02-25,9y,9.0,4.4317
2014-02-25,10y,10.0,4.4336
2014-02-25,15y,15.0,4.6696
2014-02-25,20y,20.0,4.9028
2014-02-25,30y,30.0,5.0077
2014-02-25,40y,40.0,5.0758
2014-02-25,50y,50.0,5.1407
