,term,term_d,rate
2014-12-25,0d,0.0,2.9147
2014-12-25,1m,0.08,3.7327
2014-12-25,2m,0.17,3.5492
2014-12-25,3m,0.25,3.3862
2014-12-25,6m,0.5,3.3015
2014-12-25,9m,0.75,3.3018
2014-12-25,1y,1.0,3.3418
2014-12-25,2y,2.0,3.3524
2014-12-25,3y,3.0,3.37
2014-12-25,4y,4.0,3.4435
2014-12-25,5y,5.0,3.5259
2014-12-25,6y,6.0,3.5504
2014-12-25,7y,7.0,3.5626
2014-12-25,8y,8.0,3.5852
2014-12-25,9y,9.0,3.6079
2014-12-25,10y,10.0,3.6305
2014-12-25,15y,15.0,3.8488
2014-12-25,20y,20.0,4.0387
2014-12-25,30y,30.0,4.129
2014-12-25,40y,40.0,4.1881
2014-12-25,50y,50.0,4.2423
