,term,term_d,rate
2013-12-23,0d,0.0,3.2367
2013-12-23,1m,0.08,5.3962
2013-12-23,2m,0.17,5.0413
2013-12-23,3m,0.25,4.7968
2013-12-23,6m,0.5,4.2511
2013-12-23,9m,0.75,4.1591
2013-12-23,1y,1.0,4.1253
2013-12-23,2y,2.0,4.4056
2013-12-23,3y,3.0,4.4153
2013-12-23,4y,4.0,4.4987
2013-12-23,5y,5.0,4.4804
2013-12-23,6y,6.0,4.6615
2013-12-23,7y,7.0,4.6119
2013-12-23,8y,8.0,4.6422
2013-12-23,9y,9.0,4.6341
2013-12-23,10y,10.0,4.6017
2013-12-23,15y,15.0,4.8383
2013-12-23,20y,20.0,5.0615
2013-12-23,30y,30.0,5.1384
2013-12-23,40y,40.0,5.247000000000001
2013-12-23,50y,50.0,5.3019
