,term,term_d,rate
2014-07-16,0d,0.0,2.3739
2014-07-16,1m,0.08,3.1423
2014-07-16,2m,0.17,3.2576
2014-07-16,3m,0.25,3.2883
2014-07-16,6m,0.5,3.3672
2014-07-16,9m,0.75,3.5223
2014-07-16,1y,1.0,3.7277
2014-07-16,2y,2.0,3.8229
2014-07-16,3y,3.0,3.9301
2014-07-16,4y,4.0,3.972
2014-07-16,5y,5.0,4.0154
2014-07-16,6y,6.0,4.0687
2014-07-16,7y,7.0,4.1714
2014-07-16,8y,8.0,4.1846
2014-07-16,9y,9.0,4.1961
2014-07-16,10y,10.0,4.2171
2014-07-16,15y,15.0,4.3987
2014-07-16,20y,20.0,4.5807
2014-07-16,30y,30.0,4.7256
2014-07-16,40y,40.0,4.8232
2014-07-16,50y,50.0,4.8674
