,term,term_d,rate
2012-03-01,0d,0.0,1.5559
2012-03-01,1m,0.08,2.3925
2012-03-01,2m,0.17,2.9755
2012-03-01,3m,0.25,2.9651
2012-03-01,6m,0.5,2.9197
2012-03-01,9m,0.75,2.9269
2012-03-01,1y,1.0,2.9305
2012-03-01,2y,2.0,2.9982
2012-03-01,3y,3.0,3.0624
2012-03-01,4y,4.0,3.141
2012-03-01,5y,5.0,3.2025
2012-03-01,6y,6.0,3.3951
2012-03-01,7y,7.0,3.4455
2012-03-01,8y,8.0,3.54
2012-03-01,9y,9.0,3.5486
2012-03-01,10y,10.0,3.55
2012-03-01,15y,15.0,3.7775
2012-03-01,20y,20.0,4.0209
2012-03-01,30y,30.0,4.1352
2012-03-01,40y,40.0,4.2495
2012-03-01,50y,50.0,4.3481
